GDP_Type,Guardium_Version,DataSource,DataSource_Version,VA_supported,Classification_supported,Notes,Download_URL,Readme_URL
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0', 'GDP 12.1.0')",('MariaDB'),('10.6'),,,,https://github.com/IBM/universal-connectors/releases/download/v1.5.6/logstash-filter-mariadb_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mariadb-guardium/README.md
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0', 'GDP 12.1.0')",('MongoDB'),('4.4'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mongodb-guardium/README.md
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0', 'GDP 12.1.0')",('MySQL'),('8.0.36'),,,,https://github.com/IBM/universal-connectors/releases/download/v1.5.6/logstash-filter-mysql_filter_guardium.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mysql-guardium/README.md
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0', 'GDP 12.1.0')",('Neo4j'),('4.4.3'),,,,https://github.com/IBM/universal-connectors/releases/download/v1.5.6/logstash-filter-neodb_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-neo4j-guardium/README.md
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0', 'GDP 12.1.0')",('Oracle'),('18'),,,,https://github.com/IBM/universal-connectors/raw/release-v1.2.0/filter-plugin/logstash-filter-oua-guardium/OracleUnifiedAuditPackage/OracleUnifiedAudit/guardium-oua-uc.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-oua-guardium/README.md
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0', 'GDP 12.1.0')",('PerconaMySQL'),('5.7.31-34'),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mysql-percona-guardium/MysqlPerconaOverFilebeatPackage/MysqlPercona/logstash-filter-mysql_percona_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mysql-percona-guardium/README.md
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0', 'GDP 12.1.0')",('SAP HANA'),('2.00.033.00.1535711040'),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-saphana-guardium/SaphanaOverFilebeatPackage/SAPHANA/SAPHANA-offline-plugin.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-saphana-guardium/README.md
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0', 'GDP 12.1.0')",('ScyllaDB'),('2023.1'),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-scylldb-guardium/ScyllaDBOverSyslogPackage/guardium_logstash-offline-plugin-scylladb.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-scylldb-guardium/README.md
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0', 'GDP 12.1.0')",('Teradata'),('17.5'),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-teradatadb-guardium/TeradataOverJdbcPackage/logstash-filter-teradatadb_guardium_plugin_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-teradatadb-guardium/README.md
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0', 'GDP 12.1.0')",('Yugabyte'),('2.14'),,,,https://github.com/IBM/universal-connectors/releases/download/v1.5.6/logstash-filter-yugabytedb_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-yugabyte-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Apache Cassandra'),('4.0.1'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-cassandra-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('CouchDB'),('3.2.2'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-couchdb-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Couchbase'),('6.6.2-9600'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-couchbasedb-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('EDB Postgres'),('EDB 12'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-onPremPostgres-guardium/EDBPostgres_README.md
('GI GI SaaS'),('GI SaaS'),('Elasticsearch'),('8.9'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-elasticsearch-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Fujistu '),('FEP 14'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-onPremPostgres-guardium/FEPostgres_README.md
('GI GI SaaS'),('GI SaaS'),('Greenplum'),('6.21.0'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-onPremGreenplumdb-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('HDFS'),('3.1'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-hdfs-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Intersystems IRIS'),('2023.1'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-intersystems-iris-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('MS SQL Server'),('14.00.3281.6'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mssql-guardium/MssqlOverJdbcPackage/ONPREMMSSQL_README.md
('GI GI SaaS'),('GI SaaS'),('MariaDB'),('10.6'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mariadb-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('MongoDB'),('4.4'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mongodb-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('MySQL'),('8.0.36'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mysql-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Neo4j'),('4.4.3'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-neo4j-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('PerconaMySQL'),('5.7.31-34'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mysql-percona-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('SAP HANA'),('2.00.033.00.1535711040'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-saphana-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('ScyllaDB'),('2023.1'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-scylldb-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Teradata'),('17.5'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-teradatadb-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Yugabyte'),('2.14'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-yugabyte-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('Apache Cassandra'),('4.0.1'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-cassandra-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('CouchDB'),('3.2.2'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-couchdb-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('Couchbase'),('6.6.2-9600'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-couchbasedb-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('EDB Postgres'),('EDB 12'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-onPremPostgres-guardium/EDBPostgres_README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('Elasticsearch'),('8.9'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-elasticsearch-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('Fujistu '),('FEP 14'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-onPremPostgres-guardium/FEPostgres_README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('Greenplum'),('6.21.0'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-onPremGreenplumdb-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('HDFS'),('3.1'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-hdfs-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('Intersystems IRIS'),('2023.1'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-intersystems-iris-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('MS SQL Server'),('14.00.3281.6'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mssql-guardium/MssqlOverJdbcPackage/ONPREMMSSQL_README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('MariaDB'),('10.6'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mariadb-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('MongoDB'),('4.4'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mongodb-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('MySQL'),('8.0.36'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mysql-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('Neo4j'),('4.4.3'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-neo4j-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('PerconaMySQL'),('5.7.31-34'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mysql-percona-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('SAP HANA'),('2.00.033.00.1535711040'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-saphana-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('ScyllaDB'),('2023.1'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-scylldb-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('Teradata'),('17.5'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-teradatadb-guardium/README.md
('GI'),"('GI 3.3.0', 'GI 3.4.0', 'GI 3.5.0', 'GI 3.6.0')",('Yugabyte'),('2.14'),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-yugabyte-guardium/README.md
